,GAMEID,HOME_ELO,AWAY_ELO
5988,20150311PHOMIN,1511,1362
5989,20150311GSWDET,1718,1372
5990,20150311PORHOU,1619,1647
5991,20150312INDMIL,1509,1448
5992,20150312WASMEM,1505,1663
5993,20150312UTAHOU,1480,1639
5994,20150312SASCLE,1644,1582
5995,20150312LALNYK,1344,1306
5996,20150313PHISAC,1272,1367
5997,20150313BOSORL,1446,1316
5998,20150313TORMIA,1550,1478
5999,20150313OKCMIN,1593,1358
6000,20150313DALLAC,1584,1652
6001,20150313DENGSW,1417,1719
6002,20150313PHOATL,1514,1666
6003,20150313PORDET,1627,1370
6004,20150314INDBOS,1515,1450
6005,20150314WASSAC,1517,1357
6006,20150314PHIBRK,1282,1452
6007,20150314MEMMIL,1651,1443
6008,20150314UTADET,1492,1368
6009,20150314GSWNYK,1704,1320
6010,20150315OKCCHI,1596,1577
6011,20150315LACHOU,1643,1628
6012,20150315NOPDEN,1547,1432
6013,20150315ORLCLE,1312,1597
6014,20150315SASMIN,1630,1355
6015,20150315TORPOR,1556,1630
6016,20150315PHONYK,1506,1319
6017,20150315LALATL,1331,1675
6018,20150316INDTOR,1500,1545
6019,20150316WASPOR,1520,1640
6020,20150316BOSPHI,1465,1274
6021,20150316MEMDEN,1654,1447
6022,20150316MIACLE,1473,1602
6023,20150316MINBRK,1353,1460
6024,20150316DALOKC,1593,1603
6025,20150316SACATL,1353,1679
6026,20150316GSWLAL,1705,1327
6027,20150317DETMEM,1364,1657
6028,20150317NYKSAS,1316,1632
6029,20150317HOUORL,1641,1307
6030,20150317NOPMIL,1531,1440
6031,20150318CLEBRK,1591,1470
6032,20150318PHIDET,1271,1379
6033,20150318MIAPOR,1484,1630
6034,20150318TORMIN,1556,1343
6035,20150318CHIIND,1570,1489
6036,20150318DALORL,1600,1305
6037,20150318MILSAS,1435,1616
6038,20150318OKCBOS,1595,1468
6039,20150318SACLAC,1349,1630
6040,20150318GSWATL,1706,1683
6041,20150318UTAWAS,1496,1531
6042,20150319NYKMIN,1331,1341
6043,20150319HOUDEN,1642,1444
6044,20150319PHONOP,1509,1536
6045,20150319LALUTA,1326,1484
6046,20150320ORLPOR,1303,1618
6047,20150320PHINYK,1281,1318
6048,20150320BRKMIL,1465,1427
6049,20150320CLEIND,1595,1484
6050,20150320MIADEN,1495,1441
6051,20150320CHITOR,1575,1559
6052,20150320OKCATL,1599,1677
6053,20150320DALMEM,1602,1642
6054,20150320SASBOS,1624,1464
6055,20150320GSWNOP,1713,1528
6056,20150320LACWAS,1635,1543
6057,20150321INDBRK,1479,1471
6058,20150321DETCHI,1368,1582
6059,20150321HOUPHO,1646,1517
6060,20150321MEMPOR,1653,1603
6061,20150321GSWUTA,1716,1493
6062,20150322ATLSAS,1667,1627
6063,20150322MILCLE,1421,1600
6064,20150322OKCMIA,1609,1501
6065,20150322LACNOP,1640,1525
6066,20150322TORNYK,1553,1310
6067,20150322BOSDET,1460,1382
6068,20150322ORLDEN,1319,1435
6069,20150322SACWAS,1344,1538
6070,20150322PHODAL,1533,1591
6071,20150322LALPHI,1317,1289
6072,20150323INDHOU,1466,1630
6073,20150323BRKBOS,1484,1445
6074,20150323NYKMEM,1308,1659
6075,20150323UTAMIN,1490,1353
6076,20150323GSWWAS,1719,1525
6077,20150324DETTOR,1396,1555
6078,20150324DALSAS,1582,1641
6079,20150324MILMIA,1413,1496
6080,20150324OKCLAL,1613,1324
6081,20150324SACPHI,1357,1283
6082,20150324PORGSW,1597,1722
6083,20150325NYKLAC,1304,1644
6084,20150325ORLATL,1309,1653
6085,20150325TORCHI,1543,1569
6086,20150325WASIND,1522,1458
6087,20150325BOSMIA,1459,1487
6088,20150325MEMCLE,1663,1608
6089,20150325MINLAL,1369,1322
6090,20150325NOPHOU,1520,1638
6091,20150325DENPHI,1445,1277
6092,20150325UTAPOR,1474,1588
6093,20150325SASOKC,1632,1615
6094,20150325PHOSAC,1542,1362
6095,20150326MILIND,1423,1472
6096,20150327ORLDET,1305,1408
6097,20150327PHILAC,1294,1648
6098,20150327ATLMIA,1657,1499
6099,20150327BRKCLE,1471,1622
6100,20150327NYKBOS,1300,1447
6101,20150327TORLAL,1531,1336
6102,20150327HOUMIN,1647,1355
6103,20150327MEMGSW,1649,1731
6104,20150327NOPSAC,1511,1379
6105,20150327SASDAL,1639,1591
6106,20150327DENUTA,1428,1464
6107,20150327PHOPOR,1525,1597
6108,20150328CHINYK,1581,1291
6109,20150328MILGSW,1431,1742
6110,20150328UTAOKC,1456,1609
6111,20150328PORDEN,1608,1437
6112,20150329WASHOU,1508,1649
6113,20150329BRKLAL,1482,1333
6114,20150329NOPMIN,1515,1353
6115,20150329CLEPHI,1610,1290
6116,20150329BOSLAC,1456,1652
6117,20150329MIADET,1495,1418
6118,20150329INDDAL,1464,1585
6119,20150329SASMEM,1645,1638
6120,20150329PHOOKC,1514,1597
6121,20150330PHILAL,1288,1329
6122,20150330ATLMIL,1661,1427
6123,20150330TORHOU,1534,1658
6124,20150330MEMSAC,1631,1374
6125,20150330MINUTA,1349,1468
6126,20150330PORPHO,1612,1504
6127,20150331BRKIND,1486,1474
6128,20150331DETATL,1413,1664
6129,20150331MIASAS,1500,1652
6130,20150331LACGSW,1660,1746
6131,20150401ORLSAS,1295,1661
6132,20150401WASPHI,1499,1277
6133,20150401BOSIND,1448,1467
6134,20150401NYKBRK,1289,1493
6135,20150401HOUSAC,1647,1372
6136,20150401MILCHI,1424,1583
6137,20150401MINTOR,1340,1545
6138,20150401OKCDAL,1608,1574
6139,20150401UTADEN,1477,1433
6140,20150401PORLAC,1616,1649
6141,20150401LALNOP,1341,1519
6142,20150402CLEMIA,1612,1492
6143,20150402DALHOU,1588,1650
6144,20150402GSWPHO,1757,1499
6145,20150403WASNYK,1502,1282
6146,20150403BOSMIL,1456,1436
6147,20150403BRKTOR,1500,1552
6148,20150403CHIDET,1571,1427
6149,20150403MEMOKC,1634,1594
6150,20150403MINORL,1333,1292
6151,20150403SASDEN,1664,1427
6152,20150403SACNOP,1370,1526
6153,20150403LALPOR,1333,1604
6154,20150404ATLBRK,1649,1509
6155,20150404DETMIA,1423,1487
6156,20150404TORBOS,1543,1443
6157,20150404MEMWAS,1640,1504
6158,20150404DALGSW,1577,1759
6159,20150404MILORL,1449,1306
6160,20150404DENLAC,1425,1661
6161,20150404PHOUTA,1497,1483
6162,20150404PORNOP,1610,1535
6163,20150405OKCHOU,1588,1661
6164,20150405CLECHI,1616,1575
6165,20150405INDMIA,1460,1478
6166,20150405SASGSW,1667,1767
6167,20150405NYKPHI,1280,1274
6168,20150405SACUTA,1362,1476
6169,20150405LALLAC,1327,1667
6170,20150406BRKPOR,1505,1615
6171,20150407ATLPHO,1653,1504
6172,20150407NOPGSW,1529,1757
6173,20150407OKCSAS,1577,1677
6174,20150407SACMIN,1352,1319
6175,20150407LACLAL,1671,1323
6176,20150408DETBOS,1432,1458
6177,20150408ORLCHI,1322,1569
6178,20150408PHIWAS,1267,1520
6179,20150408BRKATL,1515,1657
6180,20150408NYKIND,1287,1467
6181,20150408MEMNOP,1624,1543
6182,20150408MILCLE,1433,1622
6183,20150408SASHOU,1687,1671
6184,20150408DENLAL,1418,1322
6185,20150408UTASAC,1486,1358
6186,20150408DALPHO,1569,1500
6187,20150408PORMIN,1605,1313
6188,20150409MIACHI,1471,1555
6189,20150409GSWPOR,1743,1607
6190,20150410ORLTOR,1336,1528
6191,20150410BRKWAS,1506,1526
6192,20150410CLEBOS,1630,1470
6193,20150410DETIND,1420,1475
6194,20150410NYKMIL,1279,1426
6195,20150410HOUSAS,1665,1694
6196,20150410NOPPHO,1538,1494
6197,20150410OKCSAC,1567,1354
6198,20150410DENDAL,1423,1574
6199,20150410UTAMEM,1490,1629
6200,20150410LALMIN,1317,1311
6201,20150411ORLNYK,1328,1270
6202,20150411MIATOR,1460,1536
6203,20150411CHIPHI,1565,1261
6204,20150411LACMEM,1673,1638
6205,20150411PORUTA,1603,1481
6206,20150411GSWMIN,1747,1304
6207,20150412BOSCLE,1486,1614
6208,20150412MILBRK,1434,1514
6209,20150412DENSAC,1415,1351
6210,20150412INDOKC,1486,1570
6211,20150412WASATL,1518,1666
6212,20150412HOUNOP,1653,1544
6213,20150412SASPHO,1706,1488
6214,20150412LALDAL,1324,1583
6215,20150413CLEDET,1603,1408
6216,20150413PHIMIL,1259,1444
6217,20150413ATLNYK,1655,1285
6218,20150413BRKCHI,1504,1567
6219,20150413MIAORL,1450,1314
6220,20150413MINNOP,1303,1539
6221,20150413OKCPOR,1560,1587
6222,20150413UTADAL,1497,1589
6223,20150413SACLAL,1346,1318
6224,20150413GSWMEM,1748,1632
6225,20150413LACDEN,1679,1420
6226,20150414BOSTOR,1497,1546
6227,20150414INDWAS,1496,1530
6228,20150414PHOLAC,1485,1681
6229,20150415BRKORL,1493,1310
6230,20150415CHIATL,1578,1636
6231,20150415CLEWAS,1606,1522
6232,20150415DALPOR,1579,1579
6233,20150415HOUUTA,1657,1507
6234,20150415MILBOS,1451,1506
6235,20150415MINOKC,1297,1568
6236,20150415NOPSAS,1546,1708
6237,20150415NYKDET,1303,1405
6238,20150415PHIMIA,1252,1454
6239,20150415MEMIND,1627,1504
6240,20150415GSWDEN,1753,1418
6241,20150415LALSAC,1312,1352
6242,20151027CHICLE,1587,1611
6243,20151027ATLDET,1627,1415
6244,20151027GSWNOP,1754,1557
6245,20151028ORLWAS,1307,1516
6246,20151028BOSPHI,1517,1245
6247,20151028BRKCHI,1497,1595
6248,20151028DETUTA,1432,1503
6249,20151028TORIND,1538,1500
6250,20151028MILNYK,1440,1293
6251,20151028OKCSAS,1574,1697
6252,20151028MEMCLE,1632,1603
6253,20151028HOUDEN,1661,1417
6254,20151028PHODAL,1478,1586
6255,20151028PORNOP,1572,1554
6256,20151028SACLAC,1364,1689
6257,20151028LALMIN,1300,1291
6258,20151029INDMEM,1494,1618
6259,20151029NYKATL,1309,1610
6260,20151029LACDAL,1693,1596
6261,20151030CLEMIA,1617,1461
6262,20151030PHIUTA,1242,1494
6263,20151030ORLOKC,1300,1584
6264,20151030BOSTOR,1519,1544
6265,20151030DETCHI,1441,1605
6266,20151030MILWAS,1424,1523
6267,20151030SASBRK,1686,1487
6268,20151030DENMIN,1434,1304
6269,20151030HOUGSW,1643,1757
6270,20151030SACLAL,1360,1287
6271,20151030PHOPOR,1468,1579
6272,20151031INDUTA,1484,1500
6273,20151031WASNYK,1533,1305
6274,20151031NOPGSW,1548,1767
6275,20151031MEMBRK,1627,1484
6276,20151031PORPHO,1568,1479
6277,20151031LACSAC,1698,1365
6278,20151101BOSSAS,1507,1689
6279,20151101MIAHOU,1457,1634
6280,20151101TORMIL,1556,1414
6281,20151101CHIORL,1593,1295
6282,20151101OKCDEN,1589,1418
6283,20151101LALDAL,1282,1591
6284,20151102PHICLE,1237,1621
6285,20151102BRKMIL,1480,1410
6286,20151102NYKSAS,1322,1697
6287,20151102HOUOKC,1622,1593
6288,20151102MINPOR,1320,1553
6289,20151102GSWMEM,1774,1631
6290,20151102LACPHO,1699,1494
6291,20151103DETIND,1453,1472
6292,20151103MIAATL,1469,1615
6293,20151103NOPORL,1541,1293
6294,20151103DALTOR,1596,1560
6295,20151103SACMEM,1363,1627
6296,20151103LALDEN,1277,1415
6297,20151104INDBOS,1484,1499
6298,20151104WASSAS,1516,1700
6299,20151104ATLBRK,1624,1465
6300,20151104CLENYK,1624,1319
6301,20151104HOUORL,1628,1310
6302,20151104MILPHI,1424,1233
6303,20151104OKCTOR,1586,1574
6304,20151104PHOSAC,1491,1358
6305,20151104UTAPOR,1512,1560
6306,20151104GSWLAC,1777,1702
6307,20151105CHIOKC,1595,1573
6308,20151105MINMIA,1314,1461
6309,20151105DENUTA,1424,1501
6310,20151105PORMEM,1571,1633
6311,20151106ORLTOR,1309,1587
6312,20151106BOSWAS,1492,1528
6313,20151106BRKLAL,1461,1268
6314,20151106CLEPHI,1626,1230
6315,20151106NYKMIL,1317,1428
6316,20151106INDMIA,1492,1469
6317,20151106NOPATL,1523,1627
6318,20151106PHODET,1495,1441
6319,20151106GSWDEN,1783,1413
6320,20151106SACHOU,1354,1630
6321,20151107CHIMIN,1602,1305
6322,20151107PHIORL,1229,1323
6323,20151107ATLWAS,1637,1520
6324,20151107DALNOP,1582,1513
6325,20151107MILBRK,1437,1445
6326,20151107UTAMEM,1511,1624
6327,20151107SACGSW,1348,1784
6328,20151107LACHOU,1697,1635
6329,20151108CLEIND,1627,1498
6330,20151108NYKLAL,1307,1285
6331,20151108MIATOR,1463,1572
6332,20151108OKCPHO,1567,1481
6333,20151108PORDET,1580,1455
6334,20151109INDORL,1494,1334
6335,20151109PHICHI,1219,1583
6336,20151109ATLMIN,1642,1323
6337,20151109DENPOR,1412,1564
6338,20151109SACSAS,1346,1688
6339,20151109GSWDET,1787,1471
6340,20151109LACMEM,1683,1614
6341,20151110CLEUTA,1631,1522
6342,20151110WASOKC,1516,1572
6343,20151110MIALAL,1473,1278
6344,20151110TORNYK,1562,1314
6345,20151110MILBOS,1445,1500
6346,20151110NOPDAL,1508,1587
6347,20151111ORLLAL,1330,1275
6348,20151111PHITOR,1215,1544
6349,20151111BOSIND,1511,1498
6350,20151111ATLNOP,1623,1517
6351,20151111DALLAC,1578,1688
6352,20151111HOUBRK,1649,1437
6353,20151111MEMGSW,1608,1788
6354,20151111DENMIL,1423,1433
6355,20151111SACDET,1342,1469
6356,20151111PORSAS,1553,1692
6357,20151112MIAUTA,1476,1517
6358,20151112MINGSW,1342,1796
6359,20151112PHOLAC,1476,1678
6360,20151113INDMIN,1511,1339
6361,20151113ORLUTA,1336,1509
6362,20151113BOSATL,1498,1628
6363,20151113NYKCLE,1331,1635
6364,20151113TORNOP,1549,1513
6365,20151113MEMPOR,1600,1544
6366,20151113OKCPHI,1583,1211
6367,20151113DALLAL,1588,1270
6368,20151113DENHOU,1431,1632
6369,20151113SACBRK,1353,1454
6370,20151114LACDET,1665,1458
6371,20151114WASORL,1505,1348
6372,20151114HOUDAL,1619,1590
6373,20151114MILCLE,1426,1640
6374,20151114SASPHI,1701,1210
6375,20151114PHODEN,1488,1444
6376,20151114GSWBRK,1798,1444
6377,20151115NYKNOP,1327,1506
6378,20151115MINMEM,1336,1606
6379,20151115ATLUTA,1617,1497
6380,20151115OKCBOS,1584,1509
6381,20151115SACTOR,1363,1555
6382,20151115LALDET,1268,1455
6383,20151116PHIDAL,1209,1603
6384,20151116CHIIND,1587,1514
6385,20151116HOUBOS,1606,1524
6386,20151116MEMOKC,1612,1570
6387,20151116SASPOR,1701,1538
6388,20151116PHOLAL,1494,1280
6389,20151117WASMIL,1508,1439
6390,20151117BRKATL,1443,1601
6391,20151117DETCLE,1443,1627
6392,20151117MIAMIN,1484,1330
6393,20151117NOPDEN,1494,1438
6394,20151117GSWTOR,1800,1542
6395,20151118ORLMIN,1344,1347
6396,20151118PHIIND,1206,1509
6397,20151118BOSDAL,1538,1607
6398,20151118ATLSAC,1590,1375
6399,20151118HOUPOR,1591,1535
6400,20151118OKCNOP,1563,1480
6401,20151118SASDEN,1705,1452
6402,20151118UTATOR,1512,1540
6403,20151118PHOCHI,1497,1592
6404,20151119MIASAC,1468,1373
6405,20151119CLEMIL,1615,1434
6406,20151119LACGSW,1668,1802
6407,20151120BOSBRK,1527,1455
6408,20151120MEMHOU,1618,1597
6409,20151120MINDET,1339,1455
6410,20151120NOPSAS,1475,1707
6411,20151120OKCNYK,1569,1339
6412,20151120DALUTA,1618,1520
6413,20151120DENPHO,1449,1487
6414,20151120PORLAC,1529,1659
6415,20151120GSWCHI,1811,1603
6416,20151120LALTOR,1278,1532
6417,20151121ORLSAC,1351,1368
6418,20151121INDMIL,1514,1430
6419,20151121CLEATL,1618,1593
6420,20151121DETWAS,1465,1514
6421,20151121HOUNYK,1590,1356
6422,20151121MIAPHI,1473,1201
6423,20151121SASMEM,1693,1624
6424,20151122LACTOR,1648,1538
6425,20151122BRKBOS,1449,1533
6426,20151122NOPPHO,1488,1499
6427,20151122OKCDAL,1551,1622
6428,20151122DENGSW,1438,1814
6429,20151122LALPOR,1272,1540
6430,20151123CLEORL,1625,1339
6431,20151123MIANYK,1475,1374
6432,20151123MILDET,1425,1453
6433,20151123MINPHI,1330,1199
6434,20151123SASPHO,1699,1491
6435,20151123UTAOKC,1515,1560
6436,20151124WASIND,1525,1519
6437,20151124ATLBOS,1586,1523
6438,20151124MEMDAL,1619,1613
6439,20151124DENLAC,1434,1633
6440,20151124PORCHI,1545,1600
6441,20151124GSWLAL,1817,1266
6442,20151125ORLNYK,1337,1369
6443,20151125BOSPHI,1518,1195
6444,20151125DETMIA,1445,1480
6445,20151125TORCLE,1553,1626
6446,20151125HOUMEM,1573,1626
6447,20151125MILSAC,1433,1380
6448,20151125MINATL,1334,1592
6449,20151125OKCBRK,1572,1459
6450,20151125SASDAL,1702,1606
6451,20151125PHONOP,1489,1496
6452,20151125LACUTA,1640,1504
6453,20151127ORLMIL,1345,1419
6454,20151127BOSWAS,1519,1512
6455,20151127NYKMIA,1361,1472
6456,20151127HOUPHI,1561,1193
6457,20151127INDCHI,1532,1611
6458,20151127MEMATL,1637,1577
6459,20151127OKCDET,1577,1454
6460,20151127DENSAS,1427,1707
6461,20151127PHOGSW,1476,1818
6462,20151127SACMIN,1394,1348
6463,20151127LACNOP,1624,1508
6464,20151128WASTOR,1505,1562
6465,20151128CLEBRK,1617,1454
6466,20151128DALDEN,1601,1422
6467,20151128SASATL,1712,1592
6468,20151128UTANOP,1520,1504
6469,20151128PORLAL,1534,1266
6470,20151128GSWSAC,1822,1380
6471,20151129LACMIN,1628,1362
6472,20151129BRKDET,1451,1449
6473,20151129MEMPHI,1623,1192
6474,20151129ORLBOS,1354,1526
6475,20151129TORPHO,1574,1472
6476,20151129NYKHOU,1351,1563
6477,20151129LALIND,1264,1541
6478,20151130DETHOU,1442,1570
6479,20151130MIABOS,1481,1514
6480,20151130ATLOKC,1587,1581
6481,20151130CHISAS,1602,1716
6482,20151130MILDEN,1410,1419
6483,20151130UTAGSW,1526,1823
6484,20151130SACDAL,1379,1605
6485,20151130LACPOR,1631,1536
6486,20151201CLEWAS,1621,1494
6487,20151201PHILAL,1191,1258
6488,20151201BRKPHO,1458,1487
6489,20151201MINORL,1360,1366
6490,20151201NOPMEM,1497,1624
6491,20151201PORDAL,1531,1591
6492,20151202WASLAL,1510,1249
6493,20151202DETPHO,1453,1479
6494,20151202NYKPHI,1344,1200
6495,20151202ATLTOR,1594,1558
6496,20151202CHIDEN,1612,1411
6497,20151202HOUNOP,1559,1488
6498,20151202SASMIL,1706,1417
6499,20151202LACIND,1635,1547
6500,20151203MIAOKC,1470,1574
6501,20151203TORDEN,1572,1408
6502,20151203UTAORL,1521,1379
6503,20151203MEMSAS,1633,1708
6504,20151203PORIND,1520,1561
6505,20151203SACBOS,1393,1526
6506,20151204NYKBRK,1348,1466
6507,20151204WASPHO,1492,1471
6508,20151204DETMIL,1461,1415
6509,20151204ATLLAL,1581,1267
6510,20151204DALHOU,1602,1564
6511,20151204NOPCLE,1482,1605
6512,20151205PHIDEN,1196,1424
6513,20151205TORGSW,1556,1827
6514,20151205HOUSAC,1578,1384
6515,20151205MIACLE,1480,1594
6516,20151205MINPOR,1347,1528
6517,20151205MILNYK,1409,1359
6518,20151205SASBOS,1719,1535
6519,20151205UTAIND,1505,1553
6520,20151205LACORL,1620,1395
6521,20151206MEMPHO,1622,1465
6522,20151206BRKGSW,1455,1833
6523,20151206DETLAL,1467,1265
6524,20151206WASDAL,1499,1588
6525,20151206OKCSAC,1564,1381
6526,20151207PHISAS,1190,1722
6527,20151207MIAWAS,1490,1488
6528,20151207NYKDAL,1353,1599
6529,20151207TORLAL,1550,1262
6530,20151207CHIPHO,1615,1461
6531,20151207MILPOR,1415,1536
6532,20151207MINLAC,1340,1623
6533,20151207NOPBOS,1493,1532
6534,20151208CLEPOR,1584,1525
6535,20151208INDGSW,1545,1836
6536,20151208BRKHOU,1452,1581
6537,20151208MEMOKC,1626,1567
6538,20151208DENORL,1431,1392
6539,20151208SACUTA,1377,1514
6540,20151209BOSCHI,1544,1599
6541,20151209WASHOU,1501,1570
6542,20151209DETMEM,1470,1612
6543,20151209TORSAS,1552,1723
6544,20151209MILLAC,1426,1628
6545,20151209MINLAL,1335,1260
6546,20151209PHOORL,1477,1406
6547,20151209UTANYK,1503,1347
6548,20151209DALATL,1605,1582
6549,20151210BRKPHI,1463,1188
6550,20151210CHILAC,1590,1635
6551,20151210OKCATL,1581,1596
6552,20151210SACNYK,1388,1343
6553,20151211INDMIA,1540,1477
6554,20151211ORLCLE,1401,1590
6555,20151211PHIDET,1186,1461
6556,20151211BOSGSW,1552,1841
6557,20151211TORMIL,1564,1419
6558,20151211NOPWAS,1481,1490
6559,20151211DENMIN,1417,1340
6560,20151211UTAOKC,1507,1589
6561,20151211PHOPOR,1483,1520
6562,20151211SASLAL,1711,1255
6563,20151212BRKLAC,1465,1627
6564,20151212DETIND,1466,1545
6565,20151212ATLSAS,1588,1712
6566,20151212CHINOP,1599,1489
6567,20151212HOULAL,1581,1254
6568,20151212DALWAS,1591,1483
6569,20151212MILGSW,1415,1846
6570,20151212PORNYK,1531,1337
6571,20151213PHOMIN,1471,1335
6572,20151213MIAMEM,1472,1621
6573,20151213TORPHI,1568,1181
6574,20151213OKCUTA,1599,1496
6575,20151214INDTOR,1536,1569
6576,20151214BRKORL,1457,1393
6577,20151214DETLAC,1476,1635
6578,20151214ATLMIA,1579,1483
6579,20151214CHIPHI,1603,1180
6580,20151214MEMWAS,1609,1498
6581,20151214DALPHO,1576,1475
6582,20151214SASUTA,1722,1491
6583,20151214DENHOU,1422,1583
6584,20151214PORNOP,1515,1484
6585,20151215BOSCLE,1547,1597
6586,20151215MINDEN,1331,1434
6587,20151215SACHOU,1394,1571
6588,20151215LALMIL,1253,1432
6589,20151216INDDAL,1544,1581
6590,20151216BRKMIA,1442,1498
6591,20151216DETBOS,1467,1536
6592,20151216NYKMIN,1354,1321
6593,20151216ATLPHI,1564,1179
6594,20151216CHIMEM,1604,1614
6595,20151216OKCPOR,1604,1521
6596,20151216SASWAS,1724,1494
6597,20151216UTANOP,1489,1478
6598,20151216GSWPHO,1829,1470
6599,20151216LACMIL,1644,1420
6600,20151217CLEOKC,1609,1609
6601,20151217LALHOU,1265,1559
6602,20151218INDBRK,1552,1431
6603,20151218ORLPOR,1408,1516
6604,20151218PHINYK,1178,1360
6605,20151218BOSATL,1527,1565
6606,20151218CHIDET,1612,1477
6607,20151218MIATOR,1509,1561
6608,20151218MINSAC,1314,1407
6609,20151218SASLAC,1727,1646
6610,20151218DALMEM,1573,1606
6611,20151218UTADEN,1476,1444
6612,20151218GSWMIL,1830,1417
6613,20151218PHONOP,1469,1491
6614,20151219OKCLAL,1602,1260
6615,20151219NYKCHI,1368,1596
6616,20151219HOULAC,1564,1641
6617,20151219MEMIND,1598,1557
6618,20151220BRKMIN,1427,1324
6619,20151220MIAPOR,1498,1506
6620,20151220CLEPHI,1616,1170
6621,20151220PHOMIL,1477,1416
6622,20151220ORLATL,1418,1577
6623,20151220TORSAC,1573,1397
6624,20151220DENNOP,1438,1483
6625,20151221WASSAC,1491,1413
6626,20151221BOSMIN,1515,1339
6627,20151221NYKORL,1381,1410
6628,20151221ATLPOR,1585,1498
6629,20151221CHIBRK,1582,1411
6630,20151221SASIND,1732,1550
6631,20151221UTAPHO,1482,1462
6632,20151221LACOKC,1632,1604
6633,20151222PHIMEM,1169,1604
6634,20151222MIADET,1505,1492
6635,20151222TORDAL,1556,1581
6636,20151222DENLAL,1426,1259
6637,20151223CLENYK,1617,1369
6638,20151223INDSAC,1547,1408
6639,20151223ORLHOU,1422,1573
6640,20151223WASMEM,1496,1607
6641,20151223BRKDAL,1428,1573
6642,20151223ATLDET,1590,1506
6643,20151223MILPHI,1430,1167
6644,20151223MINSAS,1336,1735
6645,20151223NOPPOR,1495,1493
6646,20151223PHODEN,1456,1410
6647,20151223GSWUTA,1831,1489
6648,20151223LALOKC,1275,1617
6649,20151225MIANOP,1492,1502
6650,20151225OKCCHI,1621,1566
6651,20151225GSWCLE,1833,1619
6652,20151225HOUSAS,1562,1738
6653,20151225LALLAC,1271,1618
6654,20151226BRKWAS,1419,1507
6655,20151226MILTOR,1433,1564
6656,20151226NOPHOU,1494,1574
6657,20151226ORLMIA,1433,1500
6658,20151226ATLNYK,1595,1367
6659,20151226DETBOS,1500,1518
6660,20151226MININD,1333,1531
6661,20151226DALCHI,1582,1580
6662,20151226SASDEN,1726,1424
6663,20151226PHOPHI,1442,1164
6664,20151226UTALAC,1487,1622
6665,20151226PORCLE,1486,1616
6666,20151227MEMLAL,1597,1267
6667,20151227BOSNYK,1531,1364
6668,20151227OKCDEN,1607,1422
6669,20151227SACPOR,1424,1497
6670,20151228INDATL,1538,1598
6671,20151228ORLNOP,1422,1504
6672,20151228WASLAC,1517,1631
6673,20151228MIABRK,1511,1409
6674,20151228CHITOR,1573,1573
6675,20151228DALMIL,1589,1424
6676,20151228SASMIN,1728,1326
6677,20151228PHOCLE,1424,1605
6678,20151228UTAPHI,1478,1182
6679,20151228GSWSAC,1835,1413
6680,20151229NYKDET,1361,1488
6681,20151229HOUATL,1564,1589
6682,20151229MEMMIA,1598,1495
6683,20151229OKCMIL,1610,1420
6684,20151229DENCLE,1419,1613
6685,20151230ORLBRK,1432,1424
6686,20151230BOSLAL,1534,1266
6687,20151230TORWAS,1566,1507
6688,20151230CHIIND,1580,1547
6689,20151230MINUTA,1325,1480
6690,20151230DALGSW,1592,1836
6691,20151230SASPHO,1729,1416
6692,20151230PORDEN,1508,1411
6693,20151230SACPHI,1412,1181
6694,20151231DETMIN,1477,1336
6695,20151231INDMIL,1541,1417
6696,20151231HOUGSW,1552,1822
6697,20151231NOPLAC,1494,1641
6698,20151231OKCPHO,1613,1414
6699,20151231UTAPOR,1469,1512
6700,20160101WASORL,1502,1439
6701,20160101MIADAL,1491,1606
6702,20160101CHINYK,1586,1372
6703,20160101LALPHI,1283,1198
6704,20160102BOSBRK,1516,1417
6705,20160102SACPHO,1395,1411
6706,20160102INDDET,1525,1481
6707,20160102CLEORL,1620,1433
6708,20160102MINMIL,1332,1432
6709,20160102DALNOP,1596,1486
6710,20160102SASHOU,1731,1547
6711,20160102UTAMEM,1477,1603
6712,20160102GSWDEN,1828,1406
6713,20160102LACPHI,1649,1193
6714,20160103NYKATL,1369,1601
6715,20160103TORCHI,1572,1589
6716,20160103WASMIA,1507,1501
6717,20160103DENPOR,1405,1504
6718,20160103LALPHO,1289,1404
6719,20160104CLETOR,1624,1559
6720,20160104PHIMIN,1192,1322
6721,20160104BRKBOS,1432,1501
6722,20160104DETORL,1475,1430
6723,20160104MIAIND,1514,1531
6724,20160104MILSAS,1442,1734
6725,20160104OKCSAC,1616,1403
6726,20160104UTAHOU,1488,1544
